"","PortfolioName","SecurityId","Quantity","Price","Date","Cost"
"33656","DEQ","DWNI GY Equity",7200,0,2017-03-28,NA
"33657","DEQ","VNA GY Equity",13800,0,2017-03-28,NA
"33658","DEQ","BAYN GY Equity",7250,0,2017-03-28,NA
"33659","DEQ","ESM17 Index",26,0,2017-03-28,NA
"33660","DEQ","CA FP Equity",30000,0,2017-03-28,NA
"33661","DEQ","CS FP Equity",20900,0,2017-03-28,NA
"33662","DEQ","UL NA Equity",1900,0,2017-03-28,NA
"33663","DEQ","SGO FP Equity",10000,0,2017-03-28,NA
"33664","DEQ","FGR FP Equity",6700,0,2017-03-28,NA
"33665","DEQ","DSY FP Equity",10700,0,2017-03-28,NA
"33666","DEQ","BNP FP Equity",8000,0,2017-03-28,NA
"33667","DEQ","GFC FP Equity",1100,0,2017-03-28,NA
"33668","DEQ","SCR FP Equity",8250,0,2017-03-28,NA
"33669","DEQ","ADN LN Equity",150000,0,2017-03-28,NA
"33670","DEQ","BA/ LN Equity",50000,0,2017-03-28,NA
"33671","DEQ","BP/ LN Equity",90000,0,2017-03-28,NA
"33672","DEQ","BT/A LN Equity",157711,0,2017-03-28,NA
"33673","DEQ","RDSA NA Equity",15200,0,2017-03-28,NA
"33674","DEQ","ESV US Equity",29600,0,2017-03-28,NA
"33675","DEQ","SGE LN Equity",26000,0,2017-03-28,NA
"33676","DEQ","FTI FP Equity",20000,0,2017-03-28,NA
"33677","DEQ","IUKD LN Equity",40000,0,2017-03-28,NA
"33678","DEQ","SPY5 LN Equity",6000,0,2017-03-28,NA
"33679","DEQ","XSMI SW Equity",11000,0,2017-03-28,NA
"33680","DEQ","XS7R GY Equity",20000,0,2017-03-28,NA
"33681","DEQ","AIR FP Equity",6500,0,2017-03-28,NA
"33682","DEQ","LYB US Equity",7100,0,2017-03-28,NA
"33683","DEQ","AD NA Equity",37000,0,2017-03-28,NA
"33684","DEQ","ATCOA SS Equity",25100,0,2017-03-28,NA
"33685","DEQ","SXOM17 Index",146,0,2017-03-28,NA
"33686","DEQ","ABBV US Equity",7400,0,2017-03-28,NA
"33687","DEQ","AAPL US Equity",3202,0,2017-03-28,NA
"33688","DEQ","AMAT US Equity",15700,0,2017-03-28,NA
"33689","DEQ","BAX US Equity",9300,0,2017-03-28,NA
"33690","DEQ","BA US Equity",3050,0,2017-03-28,NA
"33691","DEQ","CA US Equity",24200,0,2017-03-28,NA
"33692","DEQ","CAT US Equity",8850,0,2017-03-28,NA
"33693","DEQ","CVX US Equity",3839,0,2017-03-28,NA
"33694","DEQ","CSCO US Equity",14000,0,2017-03-28,NA
"33695","DEQ","TPR US Equity",21600,0,2017-03-28,NA
"33696","DEQ","GLW US Equity",17000,0,2017-03-28,NA
"33697","DEQ","DRI US Equity",3200,0,2017-03-28,NA
"33698","DEQ","DOW US Equity",11583,0,2017-03-28,NA
"33699","DEQ","EMR US Equity",6000,0,2017-03-28,NA
"33700","DEQ","XOM US Equity",5000,0,2017-03-28,NA
"33701","DEQ","GIS US Equity",10200,0,2017-03-28,NA
"33702","DEQ","GM US Equity",22500,0,2017-03-28,NA
"33703","DEQ","GILD US Equity",6800,0,2017-03-28,NA
"33704","DEQ","INTC US Equity",13000,0,2017-03-28,NA
"33705","DEQ","JNJ US Equity",4500,0,2017-03-28,NA
"33706","DEQ","KLAC US Equity",10500,0,2017-03-28,NA
"33707","DEQ","LRCX US Equity",4000,0,2017-03-28,NA
"33708","DEQ","MRK US Equity",7250,0,2017-03-28,NA
"33709","DEQ","MSFT US Equity",6950,0,2017-03-28,NA
"33710","DEQ","PCAR US Equity",13400,0,2017-03-28,NA
"33711","DEQ","PFE US Equity",13900,0,2017-03-28,NA
"33712","DEQ","QCOM US Equity",11475,0,2017-03-28,NA
"33713","DEQ","UTX US Equity",6000,0,2017-03-28,NA
"33714","DEQ","KORS US Equity",19500,0,2017-03-28,NA
"33715","DEQ",".TFCFEES FP Equity",-1,1252983.44,2017-03-28,NA
"33716","DEQ","CAD Curncy",0,0,2017-03-28,NA
"33717","DEQ","CHF Curncy",998759.74,0,2017-03-28,NA
"33718","DEQ","DKK Curncy",0,0,2017-03-28,NA
"33719","DEQ","EUR Curncy",3065839.59,0,2017-03-28,NA
"33720","DEQ","GBP Curncy",73060.45,0,2017-03-28,NA
"33721","DEQ","SEK Curncy",19534.23,0,2017-03-28,NA
"33722","DEQ","USD Curncy",5241783.08,0,2017-03-28,NA
"33723","DEQ",".TAX_CHF LX Equity",-1,49478.63,2017-03-28,NA
"33724","DEQ",".TAX_EUR LX Equity",-1,26598.86,2017-03-28,NA
"33725","DEQ",".TAX_USD LX Equity",-1,268746.69,2017-03-28,NA
"33726","DEQ","SLB US Equity",7600,0,2017-03-29,NA
"33727","DEQ","SOLB BB Equity",4000,0,2017-03-29,NA
"33728","DEQ","NOVN SW Equity",8550,0,2017-03-29,NA
"33729","DEQ","ROG SW Equity",3900,0,2017-03-29,NA
"33730","DEQ","ADEN SW Equity",10500,0,2017-03-29,NA
"33731","DEQ","ABBN SW Equity",12600,0,2017-03-29,NA
"33732","DEQ","NESN SW Equity",8700,0,2017-03-29,NA
"33733","DEQ","BMW GY Equity",11100,0,2017-03-29,NA
"33734","DEQ","SIE GY Equity",3225,0,2017-03-29,NA
"33735","DEQ","VOW3 GY Equity",4300,0,2017-03-29,NA
"33736","DEQ","DWNI GY Equity",7200,0,2017-03-29,NA
"33737","DEQ","VNA GY Equity",13800,0,2017-03-29,NA
"33738","DEQ","BAYN GY Equity",7250,0,2017-03-29,NA
"33739","DEQ","ESM17 Index",26,0,2017-03-29,NA
"33740","DEQ","CA FP Equity",30000,0,2017-03-29,NA
"33741","DEQ","CS FP Equity",20900,0,2017-03-29,NA
"33742","DEQ","UL NA Equity",1900,0,2017-03-29,NA
"33743","DEQ","SGO FP Equity",10000,0,2017-03-29,NA
"33744","DEQ","FGR FP Equity",6700,0,2017-03-29,NA
"33745","DEQ","DSY FP Equity",10700,0,2017-03-29,NA
"33746","DEQ","BNP FP Equity",8000,0,2017-03-29,NA
"33747","DEQ","GFC FP Equity",1100,0,2017-03-29,NA
"33748","DEQ","SCR FP Equity",8250,0,2017-03-29,NA
"33749","DEQ","ADN LN Equity",150000,0,2017-03-29,NA
"33750","DEQ","BA/ LN Equity",50000,0,2017-03-29,NA
"33751","DEQ","BP/ LN Equity",90000,0,2017-03-29,NA
"33752","DEQ","BT/A LN Equity",157711,0,2017-03-29,NA
"33753","DEQ","RDSA NA Equity",15200,0,2017-03-29,NA
"33754","DEQ","ESV US Equity",29600,0,2017-03-29,NA
"33755","DEQ","SGE LN Equity",26000,0,2017-03-29,NA
"33756","DEQ","FTI FP Equity",20000,0,2017-03-29,NA
"33757","DEQ","IUKD LN Equity",40000,0,2017-03-29,NA
"33758","DEQ","SPY5 LN Equity",6000,0,2017-03-29,NA
"33759","DEQ","XSMI SW Equity",11000,0,2017-03-29,NA
"33760","DEQ","XS7R GY Equity",20000,0,2017-03-29,NA
"33761","DEQ","AIR FP Equity",6500,0,2017-03-29,NA
"33762","DEQ","LYB US Equity",7100,0,2017-03-29,NA
"33763","DEQ","AD NA Equity",37000,0,2017-03-29,NA
"33764","DEQ","ATCOA SS Equity",25100,0,2017-03-29,NA
"33765","DEQ","SXOM17 Index",146,0,2017-03-29,NA
"33766","DEQ","ABBV US Equity",7400,0,2017-03-29,NA
"33767","DEQ","AAPL US Equity",3202,0,2017-03-29,NA
"33768","DEQ","AMAT US Equity",15700,0,2017-03-29,NA
"33769","DEQ","BAX US Equity",9300,0,2017-03-29,NA
"33770","DEQ","BA US Equity",3050,0,2017-03-29,NA
"33771","DEQ","CA US Equity",24200,0,2017-03-29,NA
"33772","DEQ","CAT US Equity",8850,0,2017-03-29,NA
"33773","DEQ","CVX US Equity",3839,0,2017-03-29,NA
"33774","DEQ","CSCO US Equity",14000,0,2017-03-29,NA
"33775","DEQ","TPR US Equity",21600,0,2017-03-29,NA
"33776","DEQ","GLW US Equity",17000,0,2017-03-29,NA
"33777","DEQ","DRI US Equity",3200,0,2017-03-29,NA
"33778","DEQ","DOW US Equity",11583,0,2017-03-29,NA
"33779","DEQ","EMR US Equity",6000,0,2017-03-29,NA
"33780","DEQ","XOM US Equity",5000,0,2017-03-29,NA
"33781","DEQ","GIS US Equity",10200,0,2017-03-29,NA
"33782","DEQ","GM US Equity",22500,0,2017-03-29,NA
"33783","DEQ","GILD US Equity",6800,0,2017-03-29,NA
"33784","DEQ","INTC US Equity",13000,0,2017-03-29,NA
"33785","DEQ","JNJ US Equity",4500,0,2017-03-29,NA
"33786","DEQ","KLAC US Equity",10500,0,2017-03-29,NA
"33787","DEQ","LRCX US Equity",4000,0,2017-03-29,NA
"33788","DEQ","MRK US Equity",7250,0,2017-03-29,NA
"33789","DEQ","MSFT US Equity",6950,0,2017-03-29,NA
"33790","DEQ","PCAR US Equity",13400,0,2017-03-29,NA
"33791","DEQ","PFE US Equity",13900,0,2017-03-29,NA
"33792","DEQ","QCOM US Equity",11475,0,2017-03-29,NA
"33793","DEQ","UTX US Equity",6000,0,2017-03-29,NA
"33794","DEQ","KORS US Equity",19500,0,2017-03-29,NA
"33795","DEQ",".TFCFEES FP Equity",-1,1254218.63,2017-03-29,NA
"33796","DEQ","CAD Curncy",0,0,2017-03-29,NA
"33797","DEQ","CHF Curncy",998733.37,0,2017-03-29,NA
"33798","DEQ","DKK Curncy",0,0,2017-03-29,NA
"33799","DEQ","EUR Curncy",3075998.71,0,2017-03-29,NA
"33800","DEQ","GBP Curncy",73055.3,0,2017-03-29,NA
"33801","DEQ","SEK Curncy",19533.9,0,2017-03-29,NA
"33802","DEQ","USD Curncy",5253327.55,0,2017-03-29,NA
"33803","DEQ",".TAX_CHF LX Equity",-1,49478.63,2017-03-29,NA
"33804","DEQ",".TAX_EUR LX Equity",-1,29100.5,2017-03-29,NA
"33805","DEQ",".TAX_USD LX Equity",-1,269286.69,2017-03-29,NA
"33806","DEQ","SLB US Equity",7600,0,2017-03-30,NA
"33807","DEQ","SOLB BB Equity",4000,0,2017-03-30,NA
"33808","DEQ","NOVN SW Equity",8550,0,2017-03-30,NA
"33809","DEQ","ROG SW Equity",3900,0,2017-03-30,NA
"33810","DEQ","ADEN SW Equity",10500,0,2017-03-30,NA
"33811","DEQ","ABBN SW Equity",12600,0,2017-03-30,NA
"33812","DEQ","NESN SW Equity",8700,0,2017-03-30,NA
"33813","DEQ","BMW GY Equity",11100,0,2017-03-30,NA
"33814","DEQ","SIE GY Equity",3225,0,2017-03-30,NA
"33815","DEQ","VOW3 GY Equity",4300,0,2017-03-30,NA
"33816","DEQ","DWNI GY Equity",7200,0,2017-03-30,NA
"33817","DEQ","VNA GY Equity",13800,0,2017-03-30,NA
"33818","DEQ","BAYN GY Equity",7250,0,2017-03-30,NA
"33819","DEQ","ESM17 Index",26,0,2017-03-30,NA
"33820","DEQ","CA FP Equity",30000,0,2017-03-30,NA
"33821","DEQ","CS FP Equity",20900,0,2017-03-30,NA
"33822","DEQ","UL NA Equity",1900,0,2017-03-30,NA
"33823","DEQ","SGO FP Equity",10000,0,2017-03-30,NA
"33824","DEQ","FGR FP Equity",6700,0,2017-03-30,NA
"33825","DEQ","DSY FP Equity",10700,0,2017-03-30,NA
"33826","DEQ","BNP FP Equity",8000,0,2017-03-30,NA
"33827","DEQ","GFC FP Equity",1100,0,2017-03-30,NA
"33828","DEQ","SCR FP Equity",8250,0,2017-03-30,NA
"33829","DEQ","ADN LN Equity",150000,0,2017-03-30,NA
"33830","DEQ","BA/ LN Equity",50000,0,2017-03-30,NA
"33831","DEQ","BP/ LN Equity",90000,0,2017-03-30,NA
"33832","DEQ","BT/A LN Equity",157711,0,2017-03-30,NA
"33833","DEQ","RDSA NA Equity",15200,0,2017-03-30,NA
"33834","DEQ","ESV US Equity",29600,0,2017-03-30,NA
"33835","DEQ","SGE LN Equity",26000,0,2017-03-30,NA
"33836","DEQ","FTI FP Equity",20000,0,2017-03-30,NA
"33837","DEQ","IUKD LN Equity",40000,0,2017-03-30,NA
"33838","DEQ","SPY5 LN Equity",6000,0,2017-03-30,NA
"33839","DEQ","XSMI SW Equity",11000,0,2017-03-30,NA
"33840","DEQ","XS7R GY Equity",20000,0,2017-03-30,NA
"33841","DEQ","AIR FP Equity",6500,0,2017-03-30,NA
"33842","DEQ","LYB US Equity",7100,0,2017-03-30,NA
"33843","DEQ","AD NA Equity",37000,0,2017-03-30,NA
"33844","DEQ","ATCOA SS Equity",25100,0,2017-03-30,NA
"33845","DEQ","SXOM17 Index",146,0,2017-03-30,NA
"33846","DEQ","ABBV US Equity",7400,0,2017-03-30,NA
"33847","DEQ","AAPL US Equity",3202,0,2017-03-30,NA
"33848","DEQ","AMAT US Equity",15700,0,2017-03-30,NA
"33849","DEQ","BAX US Equity",9300,0,2017-03-30,NA
"33850","DEQ","BA US Equity",3050,0,2017-03-30,NA
"33851","DEQ","CA US Equity",24200,0,2017-03-30,NA
"33852","DEQ","CAT US Equity",8850,0,2017-03-30,NA
"33853","DEQ","CVX US Equity",3839,0,2017-03-30,NA
"33854","DEQ","CSCO US Equity",14000,0,2017-03-30,NA
"33855","DEQ","TPR US Equity",21600,0,2017-03-30,NA
"33856","DEQ","GLW US Equity",17000,0,2017-03-30,NA
"33857","DEQ","DRI US Equity",3200,0,2017-03-30,NA
"33858","DEQ","DOW US Equity",11583,0,2017-03-30,NA
"33859","DEQ","EMR US Equity",6000,0,2017-03-30,NA
"33860","DEQ","XOM US Equity",5000,0,2017-03-30,NA
"33861","DEQ","GIS US Equity",10200,0,2017-03-30,NA
"33862","DEQ","GM US Equity",22500,0,2017-03-30,NA
"33863","DEQ","GILD US Equity",6800,0,2017-03-30,NA
"33864","DEQ","INTC US Equity",13000,0,2017-03-30,NA
"33865","DEQ","JNJ US Equity",4500,0,2017-03-30,NA
"33866","DEQ","KLAC US Equity",10500,0,2017-03-30,NA
"33867","DEQ","LRCX US Equity",4000,0,2017-03-30,NA
"33868","DEQ","MRK US Equity",7250,0,2017-03-30,NA
"33869","DEQ","MSFT US Equity",6950,0,2017-03-30,NA
"33870","DEQ","PCAR US Equity",13400,0,2017-03-30,NA
"33871","DEQ","PFE US Equity",13900,0,2017-03-30,NA
"33872","DEQ","QCOM US Equity",11475,0,2017-03-30,NA
"33873","DEQ","UTX US Equity",6000,0,2017-03-30,NA
"33874","DEQ","KORS US Equity",19500,0,2017-03-30,NA
"33875","DEQ",".TFCFEES FP Equity",-1,1258139.62,2017-03-30,NA
"33876","DEQ","CAD Curncy",0,0,2017-03-30,NA
"33877","DEQ","CHF Curncy",998707,0,2017-03-30,NA
"33878","DEQ","DKK Curncy",0,0,2017-03-30,NA
"33879","DEQ","EUR Curncy",3094256.79,0,2017-03-30,NA
"33880","DEQ","GBP Curncy",73050.15,0,2017-03-30,NA
"33881","DEQ","SEK Curncy",19533.58,0,2017-03-30,NA
"33882","DEQ","USD Curncy",5264263.13,0,2017-03-30,NA
"33883","DEQ",".TAX_CHF LX Equity",-1,49478.63,2017-03-30,NA
"33884","DEQ",".TAX_EUR LX Equity",-1,29060.12,2017-03-30,NA
"33885","DEQ",".TAX_USD LX Equity",-1,270347.49,2017-03-30,NA
"33886","DEQ","SLB US Equity",7600,0,2017-03-31,NA
"33887","DEQ","SOLB BB Equity",4000,0,2017-03-31,NA
"33888","DEQ","NOVN SW Equity",8550,0,2017-03-31,NA
"33889","DEQ","ROG SW Equity",3900,0,2017-03-31,NA
"33890","DEQ","ADEN SW Equity",10500,0,2017-03-31,NA
"33891","DEQ","ABBN SW Equity",12600,0,2017-03-31,NA
"33892","DEQ","NESN SW Equity",8700,0,2017-03-31,NA
"33893","DEQ","BMW GY Equity",11100,0,2017-03-31,NA
"33894","DEQ","SIE GY Equity",3225,0,2017-03-31,NA
"33895","DEQ","VOW3 GY Equity",4300,0,2017-03-31,NA
"33896","DEQ","DWNI GY Equity",7200,0,2017-03-31,NA
"33897","DEQ","VNA GY Equity",13800,0,2017-03-31,NA
"33898","DEQ","BAYN GY Equity",7250,0,2017-03-31,NA
"33899","DEQ","ESM17 Index",26,0,2017-03-31,NA
"33900","DEQ","CA FP Equity",30000,0,2017-03-31,NA
"33901","DEQ","CS FP Equity",20900,0,2017-03-31,NA
"33902","DEQ","UL NA Equity",1900,0,2017-03-31,NA
"33903","DEQ","SGO FP Equity",10000,0,2017-03-31,NA
"33904","DEQ","FGR FP Equity",6700,0,2017-03-31,NA
"33905","DEQ","DSY FP Equity",10700,0,2017-03-31,NA
"33906","DEQ","BNP FP Equity",8000,0,2017-03-31,NA
"33907","DEQ","GFC FP Equity",1100,0,2017-03-31,NA
"33908","DEQ","SCR FP Equity",8250,0,2017-03-31,NA
"33909","DEQ","ADN LN Equity",150000,0,2017-03-31,NA
"33910","DEQ","BA/ LN Equity",50000,0,2017-03-31,NA
"33911","DEQ","BP/ LN Equity",90000,0,2017-03-31,NA
"33912","DEQ","BT/A LN Equity",157711,0,2017-03-31,NA
"33913","DEQ","RDSA NA Equity",15200,0,2017-03-31,NA
"33914","DEQ","ESV US Equity",29600,0,2017-03-31,NA
"33915","DEQ","SGE LN Equity",26000,0,2017-03-31,NA
"33916","DEQ","FTI FP Equity",20000,0,2017-03-31,NA
"33917","DEQ","IUKD LN Equity",40000,0,2017-03-31,NA
"33918","DEQ","SPY5 LN Equity",6000,0,2017-03-31,NA
"33919","DEQ","XSMI SW Equity",11000,0,2017-03-31,NA
"33920","DEQ","XS7R GY Equity",20000,0,2017-03-31,NA
"33921","DEQ","AIR FP Equity",6500,0,2017-03-31,NA
"33922","DEQ","LYB US Equity",7100,0,2017-03-31,NA
"33923","DEQ","AD NA Equity",37000,0,2017-03-31,NA
"33924","DEQ","ATCOA SS Equity",25100,0,2017-03-31,NA
"33925","DEQ","SXOM17 Index",146,0,2017-03-31,NA
"33926","DEQ","ABBV US Equity",7400,0,2017-03-31,NA
"33927","DEQ","AAPL US Equity",3202,0,2017-03-31,NA
"33928","DEQ","AMAT US Equity",15700,0,2017-03-31,NA
"33929","DEQ","BAX US Equity",9300,0,2017-03-31,NA
"33930","DEQ","BA US Equity",3050,0,2017-03-31,NA
"33931","DEQ","CA US Equity",24200,0,2017-03-31,NA
"33932","DEQ","CAT US Equity",8850,0,2017-03-31,NA
"33933","DEQ","CVX US Equity",3839,0,2017-03-31,NA
"33934","DEQ","CSCO US Equity",14000,0,2017-03-31,NA
"33935","DEQ","TPR US Equity",21600,0,2017-03-31,NA
"33936","DEQ","GLW US Equity",17000,0,2017-03-31,NA
"33937","DEQ","DRI US Equity",3200,0,2017-03-31,NA
"33938","DEQ","DOW US Equity",11583,0,2017-03-31,NA
"33939","DEQ","EMR US Equity",6000,0,2017-03-31,NA
"33940","DEQ","XOM US Equity",5000,0,2017-03-31,NA
"33941","DEQ","GIS US Equity",10200,0,2017-03-31,NA
"33942","DEQ","GM US Equity",22500,0,2017-03-31,NA
"33943","DEQ","GILD US Equity",6800,0,2017-03-31,NA
"33944","DEQ","INTC US Equity",13000,0,2017-03-31,NA
"33945","DEQ","JNJ US Equity",4500,0,2017-03-31,NA
"33946","DEQ","KLAC US Equity",10500,0,2017-03-31,NA
"33947","DEQ","LRCX US Equity",4000,0,2017-03-31,NA
"33948","DEQ","MRK US Equity",7250,0,2017-03-31,NA
"33949","DEQ","MSFT US Equity",6950,0,2017-03-31,NA
"33950","DEQ","PCAR US Equity",13400,0,2017-03-31,NA
"33951","DEQ","PFE US Equity",13900,0,2017-03-31,NA
"33952","DEQ","QCOM US Equity",11475,0,2017-03-31,NA
"33953","DEQ","UTX US Equity",6000,0,2017-03-31,NA
"33954","DEQ","KORS US Equity",19500,0,2017-03-31,NA
"33955","DEQ",".TFCFEES FP Equity",-1,1260888.01,2017-03-31,NA
"33956","DEQ","CAD Curncy",0,0,2017-03-31,NA
"33957","DEQ","CHF Curncy",998692.04,0,2017-03-31,NA
"33958","DEQ","DKK Curncy",0,0,2017-03-31,NA
"33959","DEQ","EUR Curncy",3103718.89,0,2017-03-31,NA
"33960","DEQ","GBP Curncy",71940.23,0,2017-03-31,NA
"33961","DEQ","SEK Curncy",19527.2,0,2017-03-31,NA
"33962","DEQ","USD Curncy",5259943.99,0,2017-03-31,NA
"33963","DEQ",".TAX_CHF LX Equity",-1,49478.63,2017-03-31,NA
"33964","DEQ",".TAX_EUR LX Equity",-1,29060.12,2017-03-31,NA
"33965","DEQ",".TAX_USD LX Equity",-1,272091.24,2017-03-31,NA
"33966","DEQ","SLB US Equity",7600,0,2017-04-03,NA
"33967","DEQ","SOLB BB Equity",4000,0,2017-04-03,NA
"33968","DEQ","NOVN SW Equity",8550,0,2017-04-03,NA
"33969","DEQ","ROG SW Equity",3900,0,2017-04-03,NA
"33970","DEQ","ADEN SW Equity",10500,0,2017-04-03,NA
"33971","DEQ","ABBN SW Equity",12600,0,2017-04-03,NA
"33972","DEQ","NESN SW Equity",8700,0,2017-04-03,NA
"33973","DEQ","BMW GY Equity",11100,0,2017-04-03,NA
"33974","DEQ","SIE GY Equity",3225,0,2017-04-03,NA
"33975","DEQ","VOW3 GY Equity",4300,0,2017-04-03,NA
"33976","DEQ","DWNI GY Equity",7200,0,2017-04-03,NA
"33977","DEQ","VNA GY Equity",13800,0,2017-04-03,NA
"33978","DEQ","BAYN GY Equity",7250,0,2017-04-03,NA
"33979","DEQ","ESM17 Index",26,0,2017-04-03,NA
"33980","DEQ","CA FP Equity",30000,0,2017-04-03,NA
"33981","DEQ","CS FP Equity",20900,0,2017-04-03,NA
"33982","DEQ","UL NA Equity",1900,0,2017-04-03,NA
"33983","DEQ","SGO FP Equity",10000,0,2017-04-03,NA
"33984","DEQ","FGR FP Equity",6700,0,2017-04-03,NA
"33985","DEQ","DSY FP Equity",10700,0,2017-04-03,NA
"33986","DEQ","BNP FP Equity",8000,0,2017-04-03,NA
"33987","DEQ","GFC FP Equity",1100,0,2017-04-03,NA
"33988","DEQ","SCR FP Equity",8250,0,2017-04-03,NA
"33989","DEQ","ADN LN Equity",150000,0,2017-04-03,NA
"33990","DEQ","BA/ LN Equity",50000,0,2017-04-03,NA
"33991","DEQ","BP/ LN Equity",90000,0,2017-04-03,NA
"33992","DEQ","BT/A LN Equity",157711,0,2017-04-03,NA
"33993","DEQ","RDSA NA Equity",15200,0,2017-04-03,NA
"33994","DEQ","ESV US Equity",29600,0,2017-04-03,NA
"33995","DEQ","SGE LN Equity",26000,0,2017-04-03,NA
"33996","DEQ","FTI FP Equity",20000,0,2017-04-03,NA
"33997","DEQ","IUKD LN Equity",40000,0,2017-04-03,NA
"33998","DEQ","SPY5 LN Equity",6000,0,2017-04-03,NA
"33999","DEQ","XSMI SW Equity",11000,0,2017-04-03,NA
"34000","DEQ","XS7R GY Equity",20000,0,2017-04-03,NA
"34001","DEQ","AIR FP Equity",6500,0,2017-04-03,NA
"34002","DEQ","LYB US Equity",7100,0,2017-04-03,NA
"34003","DEQ","AD NA Equity",37000,0,2017-04-03,NA
"34004","DEQ","ATCOA SS Equity",25100,0,2017-04-03,NA
"34005","DEQ","SXOM17 Index",146,0,2017-04-03,NA
"34006","DEQ","ABBV US Equity",7400,0,2017-04-03,NA
"34007","DEQ","AAPL US Equity",3202,0,2017-04-03,NA
"34008","DEQ","AMAT US Equity",15700,0,2017-04-03,NA
"34009","DEQ","BAX US Equity",9300,0,2017-04-03,NA
"34010","DEQ","BA US Equity",3050,0,2017-04-03,NA
"34011","DEQ","CA US Equity",24200,0,2017-04-03,NA
"34012","DEQ","CAT US Equity",8850,0,2017-04-03,NA
"34013","DEQ","CVX US Equity",3839,0,2017-04-03,NA
"34014","DEQ","CSCO US Equity",14000,0,2017-04-03,NA
"34015","DEQ","TPR US Equity",21600,0,2017-04-03,NA
"34016","DEQ","GLW US Equity",17000,0,2017-04-03,NA
"34017","DEQ","DRI US Equity",3200,0,2017-04-03,NA
"34018","DEQ","DOW US Equity",11583,0,2017-04-03,NA
"34019","DEQ","EMR US Equity",6000,0,2017-04-03,NA
"34020","DEQ","XOM US Equity",5000,0,2017-04-03,NA
"34021","DEQ","GIS US Equity",10200,0,2017-04-03,NA
"34022","DEQ","GM US Equity",22500,0,2017-04-03,NA
"34023","DEQ","GILD US Equity",6800,0,2017-04-03,NA
"34024","DEQ","INTC US Equity",13000,0,2017-04-03,NA
"34025","DEQ","JNJ US Equity",4500,0,2017-04-03,NA
"34026","DEQ","KLAC US Equity",10500,0,2017-04-03,NA
"34027","DEQ","LRCX US Equity",4000,0,2017-04-03,NA
"34028","DEQ","MRK US Equity",7250,0,2017-04-03,NA
"34029","DEQ","MSFT US Equity",6950,0,2017-04-03,NA
"34030","DEQ","PCAR US Equity",13400,0,2017-04-03,NA
"34031","DEQ","PFE US Equity",13900,0,2017-04-03,NA
"34032","DEQ","QCOM US Equity",11475,0,2017-04-03,NA
"34033","DEQ","UTX US Equity",6000,0,2017-04-03,NA
"34034","DEQ","KORS US Equity",19500,0,2017-04-03,NA
"34035","DEQ",".TFCFEES FP Equity",-1,1267309.85,2017-04-03,NA
"34036","DEQ","CAD Curncy",0,0,2017-04-03,NA
"34037","DEQ","CHF Curncy",998612.94,0,2017-04-03,NA
"34038","DEQ","DKK Curncy",0,0,2017-04-03,NA
"34039","DEQ","EUR Curncy",5901829.75,0,2017-04-03,NA
"34040","DEQ","GBP Curncy",72082.12,0,2017-04-03,NA
"34041","DEQ","SEK Curncy",19526.22,0,2017-04-03,NA
"34042","DEQ","USD Curncy",2258553.54,0,2017-04-03,NA
"34043","DEQ",".TAX_CHF LX Equity",-1,49478.63,2017-04-03,NA
"34044","DEQ",".TAX_EUR LX Equity",-1,29060.12,2017-04-03,NA
"34045","DEQ",".TAX_USD LX Equity",-1,274746.24,2017-04-03,NA
"34046","DEQ","SLB US Equity",7600,0,2017-04-04,NA
"34047","DEQ","SOLB BB Equity",4000,0,2017-04-04,NA
"34048","DEQ","NOVN SW Equity",8550,0,2017-04-04,NA
"34049","DEQ","ROG SW Equity",3900,0,2017-04-04,NA
"34050","DEQ","ADEN SW Equity",10500,0,2017-04-04,NA
"34051","DEQ","ABBN SW Equity",12600,0,2017-04-04,NA
"34052","DEQ","NESN SW Equity",8700,0,2017-04-04,NA
"34053","DEQ","BMW GY Equity",11100,0,2017-04-04,NA
"34054","DEQ","SIE GY Equity",3225,0,2017-04-04,NA
"34055","DEQ","VOW3 GY Equity",4300,0,2017-04-04,NA
"34056","DEQ","DWNI GY Equity",7200,0,2017-04-04,NA
"34057","DEQ","VNA GY Equity",13800,0,2017-04-04,NA
"34058","DEQ","BAYN GY Equity",7250,0,2017-04-04,NA
"34059","DEQ","ESM17 Index",26,0,2017-04-04,NA
"34060","DEQ","CA FP Equity",30000,0,2017-04-04,NA
"34061","DEQ","CS FP Equity",20900,0,2017-04-04,NA
"34062","DEQ","UL NA Equity",1900,0,2017-04-04,NA
"34063","DEQ","SGO FP Equity",10000,0,2017-04-04,NA
"34064","DEQ","FGR FP Equity",6700,0,2017-04-04,NA
"34065","DEQ","DSY FP Equity",10700,0,2017-04-04,NA
"34066","DEQ","BNP FP Equity",8000,0,2017-04-04,NA
"34067","DEQ","GFC FP Equity",1100,0,2017-04-04,NA
"34068","DEQ","SCR FP Equity",8250,0,2017-04-04,NA
"34069","DEQ","ADN LN Equity",150000,0,2017-04-04,NA
"34070","DEQ","BA/ LN Equity",50000,0,2017-04-04,NA
"34071","DEQ","BP/ LN Equity",90000,0,2017-04-04,NA
"34072","DEQ","BT/A LN Equity",157711,0,2017-04-04,NA
"34073","DEQ","RDSA NA Equity",15200,0,2017-04-04,NA
"34074","DEQ","ESV US Equity",29600,0,2017-04-04,NA
"34075","DEQ","SGE LN Equity",26000,0,2017-04-04,NA
