"","Portfolio Name","Security ID","Type","Quantity","Price","Date"
"174","DHARMA_TFC","DE US Equity","",8500,"",2015-06-22
"175","DHARMA_TFC","DOW US Equity","",7700,"",2015-06-22
"176","DHARMA_TFC","EMR US Equity","",3000,"",2015-06-22
"177","DHARMA_TFC","INTC US Equity","",31100,"",2015-06-22
"178","DHARMA_TFC","JNJ US Equity","",10050,"",2015-06-22
"179","DHARMA_TFC","KLAC US Equity","",7900,"",2015-06-22
"180","DHARMA_TFC","LMT US Equity","",3800,"",2015-06-22
"181","DHARMA_TFC","MRK US Equity","",13750,"",2015-06-22
"182","DHARMA_TFC","MSFT US Equity","",22050,"",2015-06-22
"183","DHARMA_TFC","NOC US Equity","",1300,"",2015-06-22
"184","DHARMA_TFC","OXY US Equity","",3399,"",2015-06-22
"185","DHARMA_TFC","PFE US Equity","",10000,"",2015-06-22
"186","DHARMA_TFC","QCOM US Equity","",15150,"",2015-06-22
"187","DHARMA_TFC","RTN US Equity","",3400,"",2015-06-22
"188","DHARMA_TFC","STO US Equity","",43299,"",2015-06-22
"189","DHARMA_TFC","SOLB BB Equity","",1850,"",2015-06-25
"190","DHARMA_TFC","POT CN Equity","",15450,"",2015-06-25
"191","DHARMA_TFC","SYNN VX Equity","",1400,"",2015-06-25
"192","DHARMA_TFC","ABBN VX Equity","",21300,"",2015-06-25
"193","DHARMA_TFC","NESN VX Equity","",8800,"",2015-06-25
"194","DHARMA_TFC","BMW GR Equity","",7400,"",2015-06-25
"195","DHARMA_TFC","SIE GR Equity","",6100,"",2015-06-25
"196","DHARMA_TFC","VOW3 GR Equity","",2000,"",2015-06-25
"197","DHARMA_TFC","SX6PEX GR Equity","",14800,"",2015-06-25
"198","DHARMA_TFC","BAS GR Equity","",10900,"",2015-06-25
"199","DHARMA_TFC","BAYN GR Equity","",2800,"",2015-06-25
"200","DHARMA_TFC","CS FP Equity","",20400,"",2015-06-25
"201","DHARMA_TFC","MC FP Equity","",2425,"",2015-06-25
"202","DHARMA_TFC","ML FP Equity","",9300,"",2015-06-25
"203","DHARMA_TFC","CO FP Equity","",3400,"",2015-06-25
"204","DHARMA_TFC","SCR FP Equity","",22000,"",2015-06-25
"205","DHARMA_TFC","ADN LN Equity","",150000,"",2015-06-25
"206","DHARMA_TFC","BLT LN Equity","",46054,"",2015-06-25
"207","DHARMA_TFC","SKY LN Equity","",14550,"",2015-06-25
"208","DHARMA_TFC","BA/ LN Equity","",64000,"",2015-06-25
"209","DHARMA_TFC","MRW LN Equity","",1e+05,"",2015-06-25
"210","DHARMA_TFC","BP/ LN Equity","",87832,"",2015-06-25
"211","DHARMA_TFC","BT/A LN Equity","",69500,"",2015-06-25
"212","DHARMA_TFC","KGF LN Equity","",55000,"",2015-06-25
"213","DHARMA_TFC","SBRY LN Equity","",105000,"",2015-06-25
"214","DHARMA_TFC","SMIN LN Equity","",10000,"",2015-06-25
"215","DHARMA_TFC","RB/ LN Equity","",4530,"",2015-06-25
"216","DHARMA_TFC","ESV US Equity","",8000,"",2015-06-25
"217","DHARMA_TFC","STX US Equity","",21100,"",2015-06-25
"218","DHARMA_TFC","XSMI SW Equity","",11000,"",2015-06-25
"219","DHARMA_TFC","XSDR GR Equity","",5200,"",2015-06-25
"220","DHARMA_TFC","PHIA NA Equity","",12000,"",2015-06-25
"221","DHARMA_TFC","AIR FP Equity","",7000,"",2015-06-25
"222","DHARMA_TFC","LYB US Equity","",4300,"",2015-06-25
"223","DHARMA_TFC","AD NA Equity","",34520,"",2015-06-25
"224","DHARMA_TFC","ATCOA SS Equity","",14000,"",2015-06-25
"225","DHARMA_TFC","ABBV US Equity","",3300,"",2015-06-25
"226","DHARMA_TFC","AAPL US Equity","",2402,"",2015-06-25
"227","DHARMA_TFC","AMAT US Equity","",20500,"",2015-06-25
"228","DHARMA_TFC","BAX US Equity","",11650,"",2015-06-25
"229","DHARMA_TFC","BA US Equity","",7100,"",2015-06-25
"230","DHARMA_TFC","CA US Equity","",33700,"",2015-06-25
"231","DHARMA_TFC","CAT US Equity","",11700,"",2015-06-25
"232","DHARMA_TFC","CVX US Equity","",6039,"",2015-06-25
"233","DHARMA_TFC","CSCO US Equity","",16000,"",2015-06-25
"234","DHARMA_TFC","COH US Equity","",10800,"",2015-06-25
"235","DHARMA_TFC","COP US Equity","",4882,"",2015-06-25
"236","DHARMA_TFC","GLW US Equity","",49750,"",2015-06-25
"237","DHARMA_TFC","DE US Equity","",8500,"",2015-06-25
"238","DHARMA_TFC","DOW US Equity","",7700,"",2015-06-25
"239","DHARMA_TFC","EMR US Equity","",3000,"",2015-06-25
"240","DHARMA_TFC","INTC US Equity","",31100,"",2015-06-25
"241","DHARMA_TFC","JNJ US Equity","",10050,"",2015-06-25
"242","DHARMA_TFC","KLAC US Equity","",7900,"",2015-06-25
"243","DHARMA_TFC","LMT US Equity","",3800,"",2015-06-25
"244","DHARMA_TFC","MRK US Equity","",13750,"",2015-06-25
"245","DHARMA_TFC","MSFT US Equity","",22050,"",2015-06-25
"246","DHARMA_TFC","NOC US Equity","",1300,"",2015-06-25
"247","DHARMA_TFC","OXY US Equity","",3399,"",2015-06-25
"248","DHARMA_TFC","PFE US Equity","",10000,"",2015-06-25
"249","DHARMA_TFC","QCOM US Equity","",15150,"",2015-06-25
"250","DHARMA_TFC","RTN US Equity","",3400,"",2015-06-25
"251","DHARMA_TFC","STO US Equity","",43299,"",2015-06-25
"252","DHARMA_TFC","SOLB BB Equity","",1850,"",2015-06-26
"253","DHARMA_TFC","POT CN Equity","",15450,"",2015-06-26
"254","DHARMA_TFC","SYNN VX Equity","",1400,"",2015-06-26
"255","DHARMA_TFC","ABBN VX Equity","",21300,"",2015-06-26
"256","DHARMA_TFC","NESN VX Equity","",8800,"",2015-06-26
"257","DHARMA_TFC","BMW GR Equity","",7400,"",2015-06-26
"258","DHARMA_TFC","SIE GR Equity","",6100,"",2015-06-26
"259","DHARMA_TFC","VOW3 GR Equity","",2000,"",2015-06-26
"260","DHARMA_TFC","SX6PEX GR Equity","",14800,"",2015-06-26
"261","DHARMA_TFC","BAS GR Equity","",10900,"",2015-06-26
"262","DHARMA_TFC","BAYN GR Equity","",2800,"",2015-06-26
"263","DHARMA_TFC","CS FP Equity","",20400,"",2015-06-26
"264","DHARMA_TFC","MC FP Equity","",2425,"",2015-06-26
"265","DHARMA_TFC","ML FP Equity","",9300,"",2015-06-26
"266","DHARMA_TFC","CO FP Equity","",3400,"",2015-06-26
"267","DHARMA_TFC","SCR FP Equity","",22000,"",2015-06-26
"268","DHARMA_TFC","ADN LN Equity","",150000,"",2015-06-26
"269","DHARMA_TFC","BLT LN Equity","",46054,"",2015-06-26
"270","DHARMA_TFC","SKY LN Equity","",14550,"",2015-06-26
"271","DHARMA_TFC","BA/ LN Equity","",64000,"",2015-06-26
"272","DHARMA_TFC","MRW LN Equity","",1e+05,"",2015-06-26
"273","DHARMA_TFC","BP/ LN Equity","",87832,"",2015-06-26
"274","DHARMA_TFC","BT/A LN Equity","",69500,"",2015-06-26
"275","DHARMA_TFC","KGF LN Equity","",55000,"",2015-06-26
"276","DHARMA_TFC","SBRY LN Equity","",105000,"",2015-06-26
"277","DHARMA_TFC","SMIN LN Equity","",10000,"",2015-06-26
"278","DHARMA_TFC","RB/ LN Equity","",4530,"",2015-06-26
"279","DHARMA_TFC","ESV US Equity","",8000,"",2015-06-26
"280","DHARMA_TFC","STX US Equity","",21100,"",2015-06-26
"281","DHARMA_TFC","XSMI SW Equity","",11000,"",2015-06-26
"282","DHARMA_TFC","XSDR GR Equity","",5200,"",2015-06-26
"283","DHARMA_TFC","PHIA NA Equity","",12000,"",2015-06-26
"284","DHARMA_TFC","AIR FP Equity","",7000,"",2015-06-26
"285","DHARMA_TFC","LYB US Equity","",4300,"",2015-06-26
"286","DHARMA_TFC","AD NA Equity","",34520,"",2015-06-26
"287","DHARMA_TFC","ATCOA SS Equity","",14000,"",2015-06-26
"288","DHARMA_TFC","ABBV US Equity","",3300,"",2015-06-26
"289","DHARMA_TFC","AAPL US Equity","",2402,"",2015-06-26
"290","DHARMA_TFC","AMAT US Equity","",20500,"",2015-06-26
"291","DHARMA_TFC","BAX US Equity","",11650,"",2015-06-26
"292","DHARMA_TFC","BA US Equity","",7100,"",2015-06-26
"293","DHARMA_TFC","CA US Equity","",33700,"",2015-06-26
"294","DHARMA_TFC","CAT US Equity","",11700,"",2015-06-26
"295","DHARMA_TFC","CVX US Equity","",6039,"",2015-06-26
"296","DHARMA_TFC","CSCO US Equity","",16000,"",2015-06-26
"297","DHARMA_TFC","COH US Equity","",10800,"",2015-06-26
"298","DHARMA_TFC","COP US Equity","",4882,"",2015-06-26
"299","DHARMA_TFC","GLW US Equity","",49750,"",2015-06-26
"300","DHARMA_TFC","DE US Equity","",8500,"",2015-06-26
"301","DHARMA_TFC","DOW US Equity","",7700,"",2015-06-26
"302","DHARMA_TFC","EMR US Equity","",3000,"",2015-06-26
"303","DHARMA_TFC","INTC US Equity","",31100,"",2015-06-26
"304","DHARMA_TFC","JNJ US Equity","",10050,"",2015-06-26
"305","DHARMA_TFC","KLAC US Equity","",7900,"",2015-06-26
"306","DHARMA_TFC","LMT US Equity","",3800,"",2015-06-26
"307","DHARMA_TFC","MRK US Equity","",13750,"",2015-06-26
"308","DHARMA_TFC","MSFT US Equity","",22050,"",2015-06-26
"309","DHARMA_TFC","NOC US Equity","",1300,"",2015-06-26
"310","DHARMA_TFC","OXY US Equity","",3399,"",2015-06-26
"311","DHARMA_TFC","PFE US Equity","",10000,"",2015-06-26
"312","DHARMA_TFC","QCOM US Equity","",15150,"",2015-06-26
"313","DHARMA_TFC","RTN US Equity","",3400,"",2015-06-26
"314","DHARMA_TFC","STO US Equity","",43299,"",2015-06-26
"315","DHARMA_TFC","SOLB BB Equity","",1850,"",2015-06-29
"316","DHARMA_TFC","POT CN Equity","",15450,"",2015-06-29
"317","DHARMA_TFC","SYNN VX Equity","",1400,"",2015-06-29
"318","DHARMA_TFC","ABBN VX Equity","",21300,"",2015-06-29
"319","DHARMA_TFC","NESN VX Equity","",8800,"",2015-06-29
"320","DHARMA_TFC","BMW GR Equity","",7400,"",2015-06-29
"321","DHARMA_TFC","SIE GR Equity","",6100,"",2015-06-29
"322","DHARMA_TFC","VOW3 GR Equity","",2000,"",2015-06-29
"323","DHARMA_TFC","SX6PEX GR Equity","",29600,"",2015-06-29
"324","DHARMA_TFC","BAS GR Equity","",10900,"",2015-06-29
"325","DHARMA_TFC","BAYN GR Equity","",2800,"",2015-06-29
"326","DHARMA_TFC","CS FP Equity","",20400,"",2015-06-29
"327","DHARMA_TFC","MC FP Equity","",6110,"",2015-06-29
"328","DHARMA_TFC","ML FP Equity","",9300,"",2015-06-29
"329","DHARMA_TFC","CO FP Equity","",3400,"",2015-06-29
"330","DHARMA_TFC","SCR FP Equity","",22000,"",2015-06-29
"331","DHARMA_TFC","ADN LN Equity","",150000,"",2015-06-29
"332","DHARMA_TFC","BLT LN Equity","",46054,"",2015-06-29
"333","DHARMA_TFC","SKY LN Equity","",14550,"",2015-06-29
"334","DHARMA_TFC","BA/ LN Equity","",64000,"",2015-06-29
"335","DHARMA_TFC","MRW LN Equity","",1e+05,"",2015-06-29
"336","DHARMA_TFC","BP/ LN Equity","",87832,"",2015-06-29
"337","DHARMA_TFC","BT/A LN Equity","",69500,"",2015-06-29
"338","DHARMA_TFC","KGF LN Equity","",55000,"",2015-06-29
"339","DHARMA_TFC","SBRY LN Equity","",105000,"",2015-06-29
"340","DHARMA_TFC","SMIN LN Equity","",10000,"",2015-06-29
"341","DHARMA_TFC","RB/ LN Equity","",4530,"",2015-06-29
"342","DHARMA_TFC","ESV US Equity","",8000,"",2015-06-29
"343","DHARMA_TFC","STX US Equity","",21100,"",2015-06-29
"344","DHARMA_TFC","XSMI SW Equity","",11000,"",2015-06-29
"345","DHARMA_TFC","XSDR GR Equity","",5200,"",2015-06-29
"346","DHARMA_TFC","PHIA NA Equity","",12000,"",2015-06-29
"347","DHARMA_TFC","AIR FP Equity","",14000,"",2015-06-29
"348","DHARMA_TFC","LYB US Equity","",4300,"",2015-06-29
"349","DHARMA_TFC","AD NA Equity","",34520,"",2015-06-29
"350","DHARMA_TFC","ATCOA SS Equity","",20100,"",2015-06-29
"351","DHARMA_TFC","ABBV US Equity","",3300,"",2015-06-29
"352","DHARMA_TFC","AAPL US Equity","",2402,"",2015-06-29
"353","DHARMA_TFC","AMAT US Equity","",20500,"",2015-06-29
"354","DHARMA_TFC","BAX US Equity","",11650,"",2015-06-29
"355","DHARMA_TFC","BA US Equity","",7100,"",2015-06-29
"356","DHARMA_TFC","CA US Equity","",33700,"",2015-06-29
"357","DHARMA_TFC","CAT US Equity","",11700,"",2015-06-29
"358","DHARMA_TFC","CVX US Equity","",6039,"",2015-06-29
"359","DHARMA_TFC","CSCO US Equity","",16000,"",2015-06-29
"360","DHARMA_TFC","COH US Equity","",10800,"",2015-06-29
"361","DHARMA_TFC","COP US Equity","",4882,"",2015-06-29
"362","DHARMA_TFC","GLW US Equity","",49750,"",2015-06-29
"363","DHARMA_TFC","DE US Equity","",8500,"",2015-06-29
"364","DHARMA_TFC","DOW US Equity","",7700,"",2015-06-29
"365","DHARMA_TFC","EMR US Equity","",3000,"",2015-06-29
"366","DHARMA_TFC","INTC US Equity","",31100,"",2015-06-29
"367","DHARMA_TFC","JNJ US Equity","",10050,"",2015-06-29
"368","DHARMA_TFC","KLAC US Equity","",7900,"",2015-06-29
"369","DHARMA_TFC","LMT US Equity","",3800,"",2015-06-29
"370","DHARMA_TFC","MRK US Equity","",13750,"",2015-06-29
"371","DHARMA_TFC","MSFT US Equity","",22050,"",2015-06-29
"372","DHARMA_TFC","NOC US Equity","",1300,"",2015-06-29
"373","DHARMA_TFC","OXY US Equity","",3399,"",2015-06-29
"374","DHARMA_TFC","PFE US Equity","",10000,"",2015-06-29
"375","DHARMA_TFC","QCOM US Equity","",15150,"",2015-06-29
"376","DHARMA_TFC","RTN US Equity","",3400,"",2015-06-29
"377","DHARMA_TFC","STO US Equity","",43299,"",2015-06-29
"378","DHARMA_TFC","SOLB BB Equity","",1850,"",2015-06-30
"379","DHARMA_TFC","POT CN Equity","",15450,"",2015-06-30
"380","DHARMA_TFC","SYNN VX Equity","",1400,"",2015-06-30
"381","DHARMA_TFC","ABBN VX Equity","",21300,"",2015-06-30
"382","DHARMA_TFC","NESN VX Equity","",8800,"",2015-06-30
"383","DHARMA_TFC","BMW GR Equity","",7400,"",2015-06-30
"384","DHARMA_TFC","SIE GR Equity","",6100,"",2015-06-30
"385","DHARMA_TFC","VOW3 GR Equity","",2000,"",2015-06-30
"386","DHARMA_TFC","SX6PEX GR Equity","",14800,"",2015-06-30
"387","DHARMA_TFC","BAS GR Equity","",10900,"",2015-06-30
"388","DHARMA_TFC","BAYN GR Equity","",2800,"",2015-06-30
"389","DHARMA_TFC","CS FP Equity","",20400,"",2015-06-30
"390","DHARMA_TFC","MC FP Equity","",3685,"",2015-06-30
"391","DHARMA_TFC","ML FP Equity","",9300,"",2015-06-30
"392","DHARMA_TFC","CO FP Equity","",3400,"",2015-06-30
"393","DHARMA_TFC","SCR FP Equity","",22000,"",2015-06-30
"394","DHARMA_TFC","ADN LN Equity","",150000,"",2015-06-30
"395","DHARMA_TFC","BLT LN Equity","",46054,"",2015-06-30
"396","DHARMA_TFC","SKY LN Equity","",14550,"",2015-06-30
"397","DHARMA_TFC","BA/ LN Equity","",64000,"",2015-06-30
"398","DHARMA_TFC","MRW LN Equity","",1e+05,"",2015-06-30
"399","DHARMA_TFC","BP/ LN Equity","",87832,"",2015-06-30
"400","DHARMA_TFC","BT/A LN Equity","",69500,"",2015-06-30
